Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount
820,506,184,1,22608.18,0.2
821,506,80,2,19270.14,0.0
822,507,64,1,43716.56,0.05
823,507,155,1,3806.76,0.2
824,507,183,1,15207.74,0.05
825,507,140,3,30777.61,0.15
826,508,42,3,35391.16,0.0
827,509,96,3,14581.98,0.2
828,510,72,3,19963.16,0.0
829,511,137,1,13836.35,0.05
830,511,139,2,15424.8,0.1
831,512,179,2,36065.25,0.0
832,513,98,3,3308.53,0.2
833,513,73,1,49942.04,0.05
834,513,178,3,2898.19,0.05
835,513,112,2,14176.68,0.15
836,514,15,1,38205.74,0.2
837,515,77,3,6283.7,0.0
838,515,68,2,10784.99,0.15
839,515,6,1,21794.83,0.2
840,515,129,3,48499.86,0.2
841,516,11,1,26704.67,0.0
842,516,153,3,42981.95,0.0
843,517,158,3,17342.07,0.1
844,517,24,1,29603.93,0.0
845,518,175,1,23206.0,0.15
846,519,25,2,38481.68,0.2
847,520,87,3,31914.35,0.0
848,521,103,1,41454.92,0.05
849,522,29,3,30681.71,0.15
850,522,153,1,42981.95,0.1
851,523,176,1,33751.54,0.1
852,523,173,1,26855.55,0.2
853,523,41,2,7052.31,0.0
854,523,38,2,45352.89,0.15
855,524,94,2,7289.85,0.15
856,524,183,3,15207.74,0.0
857,524,72,3,19963.16,0.05
858,525,51,1,24437.01,0.1
859,525,21,2,17242.26,0.0
860,525,114,3,41748.5,0.2
861,526,63,3,33772.34,0.1
862,527,125,2,6198.59,0.15
863,528,105,1,17777.23,0.05
864,529,195,3,24840.62,0.15
865,530,94,1,7289.85,0.15
866,530,60,1,10418.46,0.2
867,530,4,2,41885.03,0.0
868,531,125,3,6198.59,0.15
869,532,100,3,15290.28,0.15
870,533,14,2,10524.66,0.05
871,534,102,1,1008.25,0.15
872,535,95,1,26129.21,0.2
873,535,12,3,20855.6,0.0
874,536,110,1,28191.63,0.2
875,536,69,3,9019.63,0.2
876,537,56,3,44872.49,0.0
877,538,43,3,51003.27,0.05
878,538,16,3,23743.03,0.0
879,539,35,1,29269.09,0.2
880,540,41,3,7052.31,0.05
881,541,118,2,29041.54,0.2
882,541,194,2,50025.77,0.2
883,542,29,3,30681.71,0.05
884,543,11,3,26704.67,0.2
885,543,13,2,15039.84,0.0
886,543,160,1,23328.29,0.15
887,544,127,2,40465.67,0.1
888,545,70,3,18353.81,0.2
889,546,12,3,20855.6,0.2
890,546,82,3,30777.11,0.1
891,546,74,3,29336.62,0.1
892,547,58,1,4945.79,0.2
893,547,132,1,30606.19,0.2
894,547,24,1,29603.93,0.2
895,548,90,2,37188.84,0.2
896,548,162,1,48984.46,0.1
897,549,73,2,49942.04,0.15
898,549,196,1,6975.02,0.05
899,549,85,3,23127.94,0.1
900,550,127,3,40465.67,0.15
901,551,180,2,21897.02,0.15
902,552,105,1,17777.23,0.15
903,553,80,2,19270.14,0.0
904,553,139,2,15424.8,0.0
905,554,164,1,42804.34,0.15
906,555,104,1,31127.57,0.1
907,555,5,1,4803.48,0.1
908,555,34,3,1910.97,0.1
909,556,96,1,14581.98,0.0
910,557,59,3,34215.94,0.0
911,558,25,2,38481.68,0.15
912,559,135,2,6436.82,0.2
913,560,34,1,1910.97,0.1
914,561,54,1,11768.03,0.2
915,562,114,3,41748.5,0.1
916,563,97,2,2156.33,0.1
917,564,175,2,23206.0,0.15
918,565,82,2,30777.11,0.0
919,565,186,3,8577.37,0.0
920,566,135,3,6436.82,0.2
921,566,164,2,42804.34,0.15
922,567,77,3,6283.7,0.05
923,567,184,2,22608.18,0.1
924,567,104,2,31127.57,0.0
925,568,50,3,25321.56,0.2
926,568,83,2,16031.85,0.1
927,569,144,2,9261.62,0.2
928,569,118,1,29041.54,0.1
929,570,13,1,15039.84,0.05
930,570,198,3,26983.92,0.15
931,571,188,3,43924.5,0.1
932,571,23,1,26378.92,0.0
933,572,26,1,5340.38,0.05
934,572,145,1,12372.58,0.2
935,573,126,1,1621.66,0.05
936,574,37,3,29778.23,0.2
937,575,55,1,28833.78,0.05
938,575,175,3,23206.0,0.15
939,576,11,1,26704.67,0.2
940,577,83,1,16031.85,0.15
941,577,62,2,10449.51,0.15
942,577,196,3,6975.02,0.2
943,578,67,2,21572.02,0.15
944,578,43,1,51003.27,0.2
945,579,41,3,7052.31,0.1
946,579,58,3,4945.79,0.05
947,579,185,1,25661.22,0.05
948,580,47,1,44066.13,0.2
949,581,177,1,4661.0,0.0
950,582,49,1,26129.96,0.05
951,583,76,1,12285.91,0.05
952,584,127,3,40465.67,0.2
953,584,169,3,5915.86,0.05
954,584,19,3,13411.65,0.0
955,585,124,2,11084.62,0.0
956,585,85,2,23127.94,0.1
957,586,33,1,12098.86,0.15
958,586,100,2,15290.28,0.15
959,587,156,1,15379.26,0.05
960,587,160,3,23328.29,0.05
961,588,1,3,40696.64,0.15
962,589,63,3,33772.34,0.05
963,589,55,1,28833.78,0.15
964,590,186,2,8577.37,0.15
965,590,200,2,20299.02,0.15
966,590,39,1,11770.94,0.05
967,590,33,1,12098.86,0.15
968,591,130,2,27639.1,0.15
969,591,180,2,21897.02,0.15
970,591,9,1,11984.47,0.15
971,592,143,2,33742.3,0.0
972,593,9,2,11984.47,0.2
973,594,160,3,23328.29,0.1
974,595,74,1,29336.62,0.0
975,596,182,3,29776.4,0.0
976,596,77,1,6283.7,0.15
977,597,173,3,26855.55,0.15
978,598,195,2,24840.62,0.2
979,599,117,2,36095.84,0.05
980,600,1,2,40696.64,0.05
981,601,11,1,26704.67,0.15
982,602,131,3,30688.69,0.1
983,603,104,2,31127.57,0.0
984,603,68,2,10784.99,0.2
985,604,81,3,23072.5,0.15
986,605,54,3,11768.03,0.05
987,605,27,3,39548.82,0.2
988,606,192,3,28177.04,0.1
989,606,148,3,21684.4,0.0
990,607,181,3,40139.53,0.15
991,608,190,3,25334.25,0.1
992,609,4,3,41885.03,0.05
993,609,73,1,49942.04,0.15
994,610,112,1,14176.68,0.05
995,610,76,1,12285.91,0.05
996,611,66,1,47190.57,0.05
997,611,98,3,3308.53,0.2
998,611,26,3,5340.38,0.2
999,611,34,3,1910.97,0.0
1000,612,27,3,39548.82,0.1
1001,612,85,3,23127.94,0.1
1002,613,5,1,4803.48,0.0
1003,614,116,2,8921.83,0.05
1004,615,50,3,25321.56,0.2
1005,616,78,2,22980.54,0.05
1006,616,128,3,44820.77,0.05
1007,617,184,2,22608.18,0.2
1008,618,17,3,30784.12,0.2
1009,618,132,1,30606.19,0.05
1010,619,135,3,6436.82,0.2
1011,620,15,3,38205.74,0.2
1012,620,85,2,23127.94,0.0
1013,621,13,2,15039.84,0.0
1014,622,52,3,15906.74,0.1
1015,622,179,2,36065.25,0.1
1016,622,186,2,8577.37,0.2
1017,622,66,3,47190.57,0.2
1018,623,70,3,18353.81,0.1
1019,623,101,3,28858.95,0.15
1020,623,7,3,30948.06,0.15
1021,623,193,3,12185.72,0.1
1022,624,100,3,15290.28,0.2
1023,624,50,1,25321.56,0.0
1024,625,114,2,41748.5,0.0
1025,625,40,1,25646.78,0.2
1026,625,52,1,15906.74,0.2
1027,626,107,2,16984.11,0.05
1028,626,22,1,36885.18,0.0
1029,626,99,2,34928.44,0.1
1030,627,82,3,30777.11,0.15
1031,628,105,2,17777.23,0.15
1032,628,72,3,19963.16,0.2
1033,629,83,2,16031.85,0.15
1034,629,84,2,8374.62,0.0
1035,629,193,1,12185.72,0.1
1036,630,71,1,45760.82,0.0
1037,631,135,2,6436.82,0.1
1038,632,107,3,16984.11,0.05
1039,633,15,2,38205.74,0.0
1040,634,91,2,19812.47,0.1
1041,635,45,2,26285.18,0.1
1042,636,198,3,26983.92,0.2
1043,637,76,1,12285.91,0.05
1044,637,2,1,40309.91,0.2
1045,638,137,2,13836.35,0.0
1046,639,60,2,10418.46,0.15
1047,640,187,1,24661.99,0.05
1048,640,17,2,30784.12,0.05
1049,640,116,1,8921.83,0.2
1050,641,69,1,9019.63,0.05
1051,642,106,1,36075.95,0.05
1052,643,178,2,2898.19,0.0
1053,644,189,3,24813.39,0.05
1054,645,156,2,15379.26,0.0
1055,646,172,3,17664.71,0.0
1056,647,111,1,3742.68,0.2
1057,647,164,2,42804.34,0.2
1058,648,148,2,21684.4,0.05
1059,649,87,3,31914.35,0.1
1060,649,40,1,25646.78,0.05
1061,650,157,2,46646.8,0.2
1062,651,82,1,30777.11,0.15
1063,652,193,2,12185.72,0.15
1064,653,131,1,30688.69,0.2
1065,654,164,3,42804.34,0.05
1066,655,174,2,538.14,0.2
1067,655,5,3,4803.48,0.2
1068,656,169,2,5915.86,0.0
1069,657,158,2,17342.07,0.1
1070,658,12,1,20855.6,0.0
1071,659,136,3,42539.86,0.05
1072,660,72,3,19963.16,0.0
1073,661,80,1,19270.14,0.0
1074,662,145,3,12372.58,0.15
1075,663,121,3,28507.38,0.15
1076,663,74,2,29336.62,0.1
1077,664,30,2,8833.65,0.0
1078,664,169,3,5915.86,0.15
1079,665,176,3,33751.54,0.05
1080,665,134,1,20156.16,0.0
1081,666,194,3,50025.77,0.05
1082,667,82,3,30777.11,0.15
1083,667,165,3,36704.4,0.2
1084,668,71,3,45760.82,0.15
1085,668,28,1,18136.06,0.05
1086,669,57,2,46927.83,0.0
1087,669,44,3,30820.13,0.1
1088,670,97,3,2156.33,0.1
1089,670,184,1,22608.18,0.15
1090,671,124,2,11084.62,0.2
1091,672,114,1,41748.5,0.0
1092,673,47,3,44066.13,0.05
1093,674,165,1,36704.4,0.1
1094,674,175,1,23206.0,0.2
1095,675,196,3,6975.02,0.2
1096,675,24,1,29603.93,0.1
1097,675,120,1,22355.5,0.15
1098,676,88,2,12091.36,0.15
1099,676,145,3,12372.58,0.2
1100,677,6,1,21794.83,0.05
1101,677,108,1,50140.67,0.15
1102,678,57,2,46927.83,0.0
1103,678,168,2,2470.72,0.2
1104,679,149,1,5864.85,0.05
1105,680,59,3,34215.94,0.0
1106,680,121,1,28507.38,0.15
1107,680,174,2,538.14,0.1
1108,681,183,3,15207.74,0.15
1109,681,139,1,15424.8,0.2
1110,681,161,2,42411.41,0.15
1111,682,149,1,5864.85,0.15
1112,682,83,2,16031.85,0.15
1113,682,181,2,40139.53,0.1
1114,682,67,1,21572.02,0.2
1115,683,140,3,30777.61,0.2
1116,684,116,1,8921.83,0.15
1117,684,192,3,28177.04,0.0
1118,685,17,2,30784.12,0.15
1119,686,143,2,33742.3,0.1
1120,686,149,3,5864.85,0.2
1121,687,161,1,42411.41,0.15
1122,687,100,3,15290.28,0.05
1123,688,141,3,17316.48,0.15
1124,689,135,1,6436.82,0.05
1125,690,176,1,33751.54,0.05
1126,690,123,1,42594.36,0.2
1127,690,103,2,41454.92,0.0
1128,691,162,3,48984.46,0.2
1129,692,86,3,8655.62,0.0
1130,693,140,1,30777.61,0.05
1131,694,166,3,23654.57,0.15
1132,694,139,3,15424.8,0.0
1133,694,134,3,20156.16,0.05
1134,695,7,2,30948.06,0.0
1135,695,167,2,39773.19,0.15
1136,696,153,1,42981.95,0.0
1137,696,10,2,18200.22,0.2
1138,697,124,1,11084.62,0.2
1139,698,100,3,15290.28,0.05
1140,698,142,1,19228.31,0.1
1141,699,131,3,30688.69,0.1
1142,699,170,3,10648.71,0.15
1143,699,112,1,14176.68,0.05
1144,700,12,2,20855.6,0.1
1145,700,108,2,50140.67,0.2
1146,701,133,1,21014.51,0.05
1147,701,187,2,24661.99,0.1
1148,702,4,2,41885.03,0.05
1149,702,125,3,6198.59,0.0
1150,703,169,1,5915.86,0.1
1151,703,56,2,44872.49,0.1
1152,704,175,2,23206.0,0.15
1153,704,197,3,26851.86,0.0
1154,705,165,1,36704.4,0.2
1155,706,155,3,3806.76,0.05
1156,707,182,2,29776.4,0.1
1157,708,95,3,26129.21,0.2
1158,709,20,2,27656.21,0.0
1159,710,124,1,11084.62,0.0
1160,711,59,2,34215.94,0.0
1161,711,166,1,23654.57,0.15
1162,712,114,1,41748.5,0.1
1163,713,101,3,28858.95,0.2
1164,713,199,1,7411.65,0.0
1165,714,113,3,27795.82,0.15
1166,714,116,3,8921.83,0.0
1167,715,37,2,29778.23,0.1
1168,715,60,2,10418.46,0.15
1169,715,164,3,42804.34,0.1
1170,716,122,3,11268.33,0.1
1171,717,195,1,24840.62,0.15
1172,718,110,1,28191.63,0.0
1173,718,77,2,6283.7,0.05
1174,719,157,1,46646.8,0.15
1175,719,82,3,30777.11,0.05
1176,719,123,1,42594.36,0.1
1177,720,128,2,44820.77,0.05
1178,720,94,3,7289.85,0.05
1179,721,60,3,10418.46,0.15
1180,721,27,3,39548.82,0.05
1181,722,35,1,29269.09,0.1
1182,722,145,3,12372.58,0.1
1183,723,170,1,10648.71,0.05
1184,723,78,1,22980.54,0.05
1185,723,165,2,36704.4,0.0
1186,724,189,2,24813.39,0.0
1187,725,161,3,42411.41,0.1
1188,726,150,2,27289.27,0.15
1189,727,120,1,22355.5,0.1
1190,728,99,2,34928.44,0.1
1191,729,187,1,24661.99,0.1
1192,730,147,3,31001.46,0.1
1193,730,92,3,40516.93,0.0
1194,731,125,3,6198.59,0.0
1195,731,69,2,9019.63,0.0
1196,731,190,2,25334.25,0.0
1197,732,42,1,35391.16,0.0
1198,733,25,2,38481.68,0.2
1199,734,166,1,23654.57,0.05
1200,734,74,2,29336.62,0.1
1201,735,99,1,34928.44,0.2
1202,735,179,2,36065.25,0.2
1203,736,125,2,6198.59,0.1
1204,737,33,3,12098.86,0.05
1205,738,74,3,29336.62,0.05
1206,739,198,3,26983.92,0.1
1207,739,8,3,43782.92,0.0
1208,739,39,3,11770.94,0.2
1209,739,109,2,36362.87,0.05
1210,740,49,2,26129.96,0.15
1211,741,32,3,42924.05,0.15
1212,742,106,1,36075.95,0.1
1213,742,112,3,14176.68,0.15
1214,742,20,1,27656.21,0.1
1215,742,1,1,40696.64,0.0
1216,743,33,1,12098.86,0.05
1217,744,151,3,22108.82,0.0
1218,745,54,3,11768.03,0.15
1219,746,142,2,19228.31,0.2
1220,746,57,3,46927.83,0.0
1221,746,108,1,50140.67,0.15
1222,746,125,2,6198.59,0.2
1223,747,39,3,11770.94,0.1
1224,748,104,1,31127.57,0.1
1225,749,158,1,17342.07,0.05
1226,750,90,1,37188.84,0.15
1227,751,102,2,1008.25,0.15
1228,752,36,1,39563.63,0.2
1229,752,97,2,2156.33,0.05
1230,752,14,2,10524.66,0.05
1231,753,18,3,5102.7,0.2
1232,754,92,3,40516.93,0.15
1233,754,189,3,24813.39,0.1
1234,755,195,1,24840.62,0.05
1235,756,113,2,27795.82,0.1
1236,757,77,1,6283.7,0.0
1237,757,156,1,15379.26,0.2
1238,758,46,3,44085.92,0.1
1239,759,187,3,24661.99,0.05
1240,760,70,2,18353.81,0.1
1241,760,200,3,20299.02,0.15
1242,761,47,3,44066.13,0.2
1243,762,1,2,40696.64,0.15
1244,763,60,2,10418.46,0.1
1245,763,17,2,30784.12,0.15
1246,764,179,2,36065.25,0.15
1247,764,22,2,36885.18,0.2
1248,765,39,1,11770.94,0.0
1249,765,92,2,40516.93,0.2
1250,766,133,2,21014.51,0.2
1251,767,55,1,28833.78,0.0
1252,767,17,2,30784.12,0.0
1253,768,74,2,29336.62,0.15
1254,768,63,3,33772.34,0.15
1255,769,132,1,30606.19,0.0
1256,770,96,1,14581.98,0.0
1257,770,129,1,48499.86,0.2
1258,771,63,1,33772.34,0.1
1259,772,22,2,36885.18,0.0
1260,773,65,2,10714.5,0.2
1261,773,59,2,34215.94,0.05
1262,773,111,3,3742.68,0.0
1263,774,4,1,41885.03,0.2
1264,774,125,2,6198.59,0.0
1265,774,141,1,17316.48,0.2
1266,775,162,2,48984.46,0.15
1267,775,135,2,6436.82,0.05
1268,776,117,1,36095.84,0.15
1269,777,167,1,39773.19,0.15
1270,777,1,3,40696.64,0.05
1271,778,185,1,25661.22,0.1
1272,779,46,1,44085.92,0.0
1273,779,181,2,40139.53,0.0
1274,779,191,1,25668.57,0.05
1275,780,48,3,18097.56,0.15
1276,781,166,3,23654.57,0.0
1277,781,177,3,4661.0,0.1
1278,781,86,1,8655.62,0.05
1279,782,25,1,38481.68,0.1
1280,783,7,2,30948.06,0.15
1281,783,104,1,31127.57,0.0
1282,784,66,2,47190.57,0.2
1283,785,5,2,4803.48,0.15
1284,785,25,1,38481.68,0.05
1285,786,133,1,21014.51,0.05
1286,786,37,1,29778.23,0.1
1287,787,82,1,30777.11,0.2
1288,788,171,1,9250.53,0.0
1289,789,36,3,39563.63,0.0
1290,790,170,3,10648.71,0.2
1291,791,20,1,27656.21,0.1
1292,791,30,3,8833.65,0.1
1293,792,148,1,21684.4,0.05
1294,793,45,2,26285.18,0.05
1295,794,30,1,8833.65,0.05
1296,795,154,2,36128.53,0.1
1297,796,106,2,36075.95,0.1
1298,796,174,1,538.14,0.05
1299,797,129,2,48499.86,0.1
1300,798,77,2,6283.7,0.15
1301,798,157,1,46646.8,0.05
1302,799,132,2,30606.19,0.15
1303,800,45,3,26285.18,0.0
1304,801,150,1,27289.27,0.15
1305,801,92,2,40516.93,0.15
1306,802,63,3,33772.34,0.2
1307,802,71,3,45760.82,0.1
1308,803,121,1,28507.38,0.1
1309,804,199,1,7411.65,0.1
1310,805,99,2,34928.44,0.1
1311,805,104,3,31127.57,0.0
1312,806,196,2,6975.02,0.05
1313,807,64,3,43716.56,0.2
1314,808,107,2,16984.11,0.1
1315,809,122,2,11268.33,0.05
1316,810,149,3,5864.85,0.1
1317,811,114,2,41748.5,0.15
1318,812,82,3,30777.11,0.05
1319,813,144,3,9261.62,0.15
1320,814,163,3,35870.08,0.2
1321,815,192,2,28177.04,0.05
1322,815,64,3,43716.56,0.15
1323,815,40,2,25646.78,0.2
1324,816,27,2,39548.82,0.15
1325,817,165,2,36704.4,0.15
1326,818,191,1,25668.57,0.1
1327,818,161,2,42411.41,0.05
1328,818,141,3,17316.48,0.1
1329,819,85,3,23127.94,0.15
1330,820,148,1,21684.4,0.15
1331,821,101,3,28858.95,0.05
1332,821,188,2,43924.5,0.2
1333,822,164,1,42804.34,0.2
1334,823,195,3,24840.62,0.0
1335,823,140,2,30777.61,0.0
1336,824,58,3,4945.79,0.2
1337,825,101,3,28858.95,0.05
1338,826,23,1,26378.92,0.0
1339,826,8,2,43782.92,0.05
1340,827,98,1,3308.53,0.15
1341,828,199,1,7411.65,0.0
1342,828,198,2,26983.92,0.2
1343,829,124,3,11084.62,0.0
1344,829,142,3,19228.31,0.05
1345,830,71,3,45760.82,0.05
1346,831,32,2,42924.05,0.15
1347,832,152,2,2563.86,0.15
1348,832,197,2,26851.86,0.05
1349,833,72,1,19963.16,0.2
1350,834,163,2,35870.08,0.1
1351,834,43,2,51003.27,0.05
1352,834,100,1,15290.28,0.2
1353,834,180,1,21897.02,0.15
1354,835,150,3,27289.27,0.1
1355,836,102,3,1008.25,0.1
1356,837,171,1,9250.53,0.0
1357,838,106,3,36075.95,0.15
1358,839,146,1,40286.57,0.2
1359,839,118,2,29041.54,0.15
1360,840,7,1,30948.06,0.05
1361,840,106,2,36075.95,0.05
1362,840,175,3,23206.0,0.0
1363,840,141,1,17316.48,0.0
1364,841,28,3,18136.06,0.0
1365,841,44,1,30820.13,0.15
1366,841,90,3,37188.84,0.05
1367,842,70,3,18353.81,0.0
1368,842,188,1,43924.5,0.05
1369,843,70,2,18353.81,0.05
1370,844,171,2,9250.53,0.15
1371,845,53,2,50251.89,0.2
1372,845,176,1,33751.54,0.1
1373,846,145,3,12372.58,0.1
1374,847,16,1,23743.03,0.15
1375,848,56,1,44872.49,0.0
1376,849,140,1,30777.61,0.1
1377,849,24,3,29603.93,0.2
1378,849,27,3,39548.82,0.0
1379,849,103,1,41454.92,0.0
1380,850,168,1,2470.72,0.05
1381,850,42,3,35391.16,0.2
1382,851,107,2,16984.11,0.2
1383,851,31,1,41690.09,0.0
1384,852,155,2,3806.76,0.05
1385,852,11,1,26704.67,0.05
1386,852,64,2,43716.56,0.2
1387,853,85,2,23127.94,0.05
1388,853,78,1,22980.54,0.05
1389,853,142,2,19228.31,0.05
1390,854,16,3,23743.03,0.15
1391,855,172,2,17664.71,0.2
1392,855,25,1,38481.68,0.05
1393,856,98,2,3308.53,0.15
1394,856,16,1,23743.03,0.0
1395,856,21,2,17242.26,0.0
1396,857,35,3,29269.09,0.0
1397,858,80,1,19270.14,0.1
1398,858,5,2,4803.48,0.0
1399,859,134,3,20156.16,0.0
1400,860,31,1,41690.09,0.2
1401,861,162,2,48984.46,0.1
1402,862,125,3,6198.59,0.0
1403,863,156,2,15379.26,0.15
1404,863,55,3,28833.78,0.1
1405,864,76,2,12285.91,0.05
1406,865,62,1,10449.51,0.0
1407,865,142,3,19228.31,0.15
1408,866,29,3,30681.71,0.15
1409,867,148,2,21684.4,0.05
1410,868,39,1,11770.94,0.1
1411,869,13,1,15039.84,0.05
1412,870,86,1,8655.62,0.1
1413,871,153,3,42981.95,0.15
1414,872,48,2,18097.56,0.2
1415,872,100,2,15290.28,0.1
1416,872,18,2,5102.7,0.05
1417,873,45,3,26285.18,0.1
1418,873,194,1,50025.77,0.0
1419,873,168,1,2470.72,0.1
1420,873,128,2,44820.77,0.15
1421,874,17,2,30784.12,0.2
1422,874,182,3,29776.4,0.2
1423,875,71,3,45760.82,0.1
1424,875,134,2,20156.16,0.15
1425,876,130,3,27639.1,0.05
1426,876,146,1,40286.57,0.0
1427,877,152,3,2563.86,0.1
1428,878,90,3,37188.84,0.15
1429,879,94,3,7289.85,0.1
1430,880,48,3,18097.56,0.0
1431,880,115,2,31652.31,0.05
1432,880,164,2,42804.34,0.15
1433,881,168,2,2470.72,0.15
1434,882,67,2,21572.02,0.0
1435,883,170,1,10648.71,0.0
1436,884,168,2,2470.72,0.0
1437,885,2,3,40309.91,0.15
1438,885,97,1,2156.33,0.1
1439,886,180,3,21897.02,0.15
1440,887,27,1,39548.82,0.15
1441,887,2,2,40309.91,0.2
1442,888,173,1,26855.55,0.15
1443,888,70,1,18353.81,0.2
1444,889,121,2,28507.38,0.05
1445,890,185,1,25661.22,0.0
1446,891,169,1,5915.86,0.05
1447,892,142,1,19228.31,0.05
1448,893,40,2,25646.78,0.0
1449,894,121,2,28507.38,0.05
1450,895,92,3,40516.93,0.2
1451,896,9,2,11984.47,0.0
1452,896,1,1,40696.64,0.2
1453,897,155,1,3806.76,0.05
1454,898,27,3,39548.82,0.0
1455,899,89,2,48825.23,0.05
1456,899,171,2,9250.53,0.15
1457,899,8,1,43782.92,0.05
1458,900,136,1,42539.86,0.0
1459,900,152,2,2563.86,0.1
1460,901,180,3,21897.02,0.1
1461,902,143,2,33742.3,0.2
1462,902,11,1,26704.67,0.0
1463,902,154,1,36128.53,0.2
1464,903,19,1,13411.65,0.1
1465,904,74,3,29336.62,0.1
1466,905,20,3,27656.21,0.1
1467,906,33,1,12098.86,0.1
1468,906,196,2,6975.02,0.15
1469,906,131,3,30688.69,0.15
1470,907,74,3,29336.62,0.05
1471,907,188,3,43924.5,0.0
1472,908,165,3,36704.4,0.2
1473,909,58,1,4945.79,0.1
1474,909,6,2,21794.83,0.2
1475,909,99,3,34928.44,0.0
1476,910,59,3,34215.94,0.2
1477,910,119,1,16619.7,0.05
1478,911,170,3,10648.71,0.15
1479,912,62,3,10449.51,0.15
1480,913,4,2,41885.03,0.2
1481,913,82,2,30777.11,0.1
1482,914,96,2,14581.98,0.0
1483,914,152,3,2563.86,0.1
1484,914,147,1,31001.46,0.2
1485,915,1,2,40696.64,0.2
1486,915,108,3,50140.67,0.0
1487,915,155,3,3806.76,0.1
1488,916,40,3,25646.78,0.2
1489,917,110,2,28191.63,0.0
1490,917,4,3,41885.03,0.0
1491,918,108,2,50140.67,0.05
1492,919,194,2,50025.77,0.1
1493,920,12,1,20855.6,0.15
1494,921,114,2,41748.5,0.0
1495,922,108,1,50140.67,0.1
1496,922,170,3,10648.71,0.2
1497,922,144,1,9261.62,0.05
1498,923,163,1,35870.08,0.2
1499,924,123,3,42594.36,0.15
1500,925,42,3,35391.16,0.15
1501,925,164,2,42804.34,0.1
1502,926,199,2,7411.65,0.05
1503,927,3,3,23359.03,0.1
1504,928,62,1,10449.51,0.1
1505,928,191,1,25668.57,0.05
1506,929,2,1,40309.91,0.1
1507,930,182,1,29776.4,0.1
1508,931,85,2,23127.94,0.05
1509,932,102,2,1008.25,0.2
1510,932,154,2,36128.53,0.1
1511,932,28,2,18136.06,0.1
1512,933,150,2,27289.27,0.05
1513,933,8,2,43782.92,0.2
1514,934,4,2,41885.03,0.05
1515,934,42,2,35391.16,0.15
1516,935,196,1,6975.02,0.05
1517,936,159,3,3070.84,0.2
1518,936,87,2,31914.35,0.1
1519,937,57,1,46927.83,0.1
1520,938,36,2,39563.63,0.05
1521,938,135,1,6436.82,0.1
1522,939,36,3,39563.63,0.15
1523,940,177,3,4661.0,0.2
1524,941,41,1,7052.31,0.15
1525,942,41,3,7052.31,0.05
1526,943,7,1,30948.06,0.15
1527,943,78,2,22980.54,0.2
1528,944,46,3,44085.92,0.05
1529,944,31,3,41690.09,0.05
1530,944,92,2,40516.93,0.15
1531,945,122,2,11268.33,0.05
1532,945,2,1,40309.91,0.1
1533,946,56,1,44872.49,0.2
1534,946,32,1,42924.05,0.2
1535,947,137,2,13836.35,0.0
1536,948,12,2,20855.6,0.0
1537,949,13,3,15039.84,0.05
1538,949,28,3,18136.06,0.05
1539,950,159,1,3070.84,0.15
1540,951,22,1,36885.18,0.0
1541,951,155,1,3806.76,0.0
1542,952,149,3,5864.85,0.1
1543,953,97,1,2156.33,0.05
1544,954,97,3,2156.33,0.1
1545,954,184,3,22608.18,0.15
1546,955,190,2,25334.25,0.1
1547,956,80,2,19270.14,0.2
1548,956,1,3,40696.64,0.05
1549,956,187,1,24661.99,0.0
1550,957,200,2,20299.02,0.05
1551,958,60,1,10418.46,0.15
1552,959,120,1,22355.5,0.1
1553,959,137,2,13836.35,0.15
1554,960,188,2,43924.5,0.05
1555,961,190,1,25334.25,0.2
1556,962,194,2,50025.77,0.05
1557,963,180,1,21897.02,0.15
1558,963,27,2,39548.82,0.15
1559,964,183,1,15207.74,0.1
1560,964,110,1,28191.63,0.15
1561,964,88,3,12091.36,0.15
1562,965,7,3,30948.06,0.05
1563,966,180,2,21897.02,0.15
1564,966,166,3,23654.57,0.0
1565,967,19,3,13411.65,0.2
1566,968,34,1,1910.97,0.0
1567,969,101,3,28858.95,0.2
1568,969,123,3,42594.36,0.15
1569,970,162,2,48984.46,0.15
1570,971,63,1,33772.34,0.05
1571,972,125,1,6198.59,0.2
1572,973,40,1,25646.78,0.05
1573,974,163,3,35870.08,0.1
1574,975,95,1,26129.21,0.15
1575,975,107,1,16984.11,0.0
1576,976,39,3,11770.94,0.1
1577,977,11,1,26704.67,0.05
1578,978,87,1,31914.35,0.2
1579,979,145,1,12372.58,0.05
1580,979,179,3,36065.25,0.0
1581,980,67,2,21572.02,0.1
1582,981,161,2,42411.41,0.15
1583,981,129,3,48499.86,0.05
1584,982,123,3,42594.36,0.1
1585,983,169,3,5915.86,0.05
1586,984,128,2,44820.77,0.2
1587,984,106,1,36075.95,0.1
1588,985,135,1,6436.82,0.0
1589,985,36,2,39563.63,0.0
1590,985,11,2,26704.67,0.1
1591,986,110,2,28191.63,0.1
1592,987,114,1,41748.5,0.1
1593,988,37,2,29778.23,0.05
1594,989,81,2,23072.5,0.1
1595,989,89,3,48825.23,0.15
1596,989,57,2,46927.83,0.15
1597,989,64,3,43716.56,0.15
1598,990,67,2,21572.02,0.2
1599,990,136,2,42539.86,0.05
1600,990,113,1,27795.82,0.1
1601,990,131,3,30688.69,0.1
1602,991,31,2,41690.09,0.15
1603,991,6,3,21794.83,0.05
1604,992,106,3,36075.95,0.05
