Shipment_ID,Order_ID,Ship_Date,Delivery_Date,Shipment_Status
635,635,2025-02-20,2025-02-23,Delivered
636,636,2024-02-01,2024-02-07,Delivered
637,637,2025-04-23,2025-04-29,Delivered
638,638,,,Cancelled
639,639,2024-06-13,2024-06-18,Delivered
640,640,2024-10-14,2024-10-17,Delivered
641,641,2024-02-16,2024-02-22,Delivered
642,642,2024-02-27,2024-03-05,Delivered
643,643,,,Cancelled
644,644,2025-11-06,2025-11-08,Delivered
645,645,2024-05-25,2024-05-28,Delivered
646,646,2025-05-29,2025-06-02,Delivered
647,647,2025-08-20,2025-08-25,Delivered
648,648,2024-04-04,2024-04-10,Delivered
649,649,,,Cancelled
650,650,2025-02-04,2025-02-07,Delivered
651,651,2025-03-12,2025-03-15,Delivered
652,652,2024-08-08,2024-08-11,Delivered
653,653,2025-08-29,2025-09-03,Delivered
654,654,2025-12-18,2025-12-21,Delivered
655,655,2025-05-03,2025-05-09,Delivered
656,656,2024-05-30,2024-06-03,Delivered
657,657,2024-11-14,2024-11-17,Delivered
658,658,,,Cancelled
659,659,,,Cancelled
660,660,2024-09-03,2024-09-12,Delivered
661,661,2025-10-17,2025-10-23,Delivered
662,662,2025-12-05,2025-12-12,Delivered
663,663,2025-03-30,2025-04-05,Delivered
664,664,2025-02-09,2025-02-13,Delivered
665,665,2024-09-01,2024-09-05,Delivered
666,666,2024-06-15,2024-06-18,Delivered
667,667,2025-10-23,2025-10-29,Delivered
668,668,2024-03-26,2024-03-29,Delivered
669,669,2024-12-08,2024-12-13,Delivered
670,670,2024-04-13,2024-04-18,Delivered
671,671,2024-03-09,2024-03-14,Delivered
672,672,2025-07-17,2025-07-22,Delivered
673,673,2024-02-01,2024-02-08,Delivered
674,674,2025-10-10,2025-10-15,Delivered
675,675,2024-01-07,2024-01-13,Delivered
676,676,2024-11-19,2024-11-23,Delivered
677,677,2024-09-14,2024-09-16,Delivered
678,678,,,Cancelled
679,679,2025-02-25,2025-03-02,Delivered
680,680,2024-05-18,2024-05-21,Delivered
681,681,2024-12-02,2024-12-05,Delivered
682,682,2025-01-13,2025-01-17,Delivered
683,683,2025-08-08,2025-08-12,Delivered
684,684,2025-07-28,2025-08-01,Delivered
685,685,2024-04-02,2024-04-04,Delivered
686,686,2024-06-24,2024-06-29,Delivered
687,687,2025-09-07,2025-09-10,Delivered
688,688,2025-01-12,2025-01-16,Returned
689,689,2024-01-18,2024-01-27,Delivered
690,690,2025-04-11,2025-04-15,Delivered
691,691,2026-01-01,2026-01-07,Delivered
692,692,2024-10-01,2024-10-04,Delivered
693,693,,,Cancelled
694,694,2024-08-09,2024-08-13,Delivered
695,695,2025-03-06,2025-03-11,Delivered
696,696,2024-01-31,2024-02-07,Returned
697,697,,,Cancelled
698,698,2025-08-21,2025-08-26,Delivered
699,699,2024-01-12,2024-01-16,Delivered
700,700,2025-12-12,2025-12-15,Delivered
701,701,2025-01-28,2025-01-30,Delivered
702,702,2024-09-20,2024-09-24,Delivered
703,703,2024-02-26,2024-03-02,Returned
704,704,2024-12-31,2025-01-03,Returned
705,705,2025-09-07,2025-09-09,Delivered
706,706,2024-01-07,2024-01-11,Delivered
707,707,2024-11-06,2024-11-11,Delivered
708,708,2025-07-29,2025-08-02,Delivered
709,709,2024-06-24,2024-06-29,Delivered
710,710,2025-04-25,2025-05-04,Delivered
711,711,2025-06-30,2025-07-04,Delivered
712,712,2024-11-17,2024-11-22,Returned
713,713,2024-10-15,2024-10-18,Delivered
714,714,2024-10-19,2024-10-22,Delivered
715,715,2024-09-30,2024-10-03,Delivered
716,716,2024-06-18,2024-06-21,Delivered
717,717,,,Cancelled
718,718,2025-10-15,2025-10-22,Delivered
719,719,2024-02-27,2024-03-05,Delivered
720,720,2024-09-25,2024-09-29,Delivered
721,721,2024-05-01,2024-05-08,Delivered
722,722,2025-12-29,2026-01-02,Delivered
723,723,,,Cancelled
724,724,2024-12-26,2024-12-30,Delivered
725,725,2024-07-04,2024-07-07,Delivered
726,726,,,Cancelled
727,727,2024-08-07,2024-08-11,Returned
728,728,2025-06-23,2025-06-27,Delivered
729,729,2024-03-22,2024-03-27,Delivered
730,730,2024-04-09,2024-04-14,Delivered
731,731,2025-11-29,2025-12-03,Delivered
732,732,2024-04-20,2024-04-26,Delivered
733,733,2025-04-18,2025-04-22,Delivered
734,734,2025-10-07,2025-10-11,Delivered
735,735,2024-12-06,2024-12-11,Delivered
736,736,2025-04-11,2025-04-15,Returned
737,737,2025-08-07,2025-08-11,Delivered
738,738,2025-10-24,2025-10-29,Delivered
739,739,2024-03-15,2024-03-18,Returned
740,740,2024-04-07,2024-04-10,Delivered
741,741,2025-02-14,2025-02-18,Delivered
742,742,2024-06-16,2024-06-22,Delivered
743,743,2025-10-27,2025-11-01,Delivered
744,744,2025-05-19,2025-05-21,Delivered
745,745,2024-11-15,2024-11-18,Delivered
746,746,,,Cancelled
747,747,2024-07-26,2024-07-30,Delivered
748,748,2025-05-03,2025-05-07,Delivered
749,749,2024-04-03,2024-04-08,Delivered
750,750,2024-07-11,2024-07-15,Delivered
751,751,2024-02-12,2024-02-15,Delivered
752,752,2025-11-26,2025-11-28,Delivered
753,753,2024-06-09,2024-06-14,Delivered
754,754,2025-06-23,2025-06-28,Delivered
755,755,2024-03-24,2024-03-28,Delivered
756,756,,,Cancelled
757,757,2025-03-15,2025-03-21,Delivered
758,758,2024-03-22,2024-03-26,Delivered
759,759,2025-03-14,2025-03-16,Delivered
760,760,2025-08-06,2025-08-09,Delivered
761,761,2024-03-27,2024-03-31,Delivered
762,762,2025-11-09,2025-11-13,Delivered
763,763,2025-02-09,2025-02-16,Delivered
764,764,2025-12-23,2025-12-30,Delivered
765,765,2025-04-13,2025-04-17,Delivered
766,766,2024-10-01,2024-10-06,Returned
767,767,2024-07-12,2024-07-17,Delivered
768,768,,,Cancelled
769,769,2025-03-22,2025-03-27,Delivered
770,770,2024-04-30,2024-05-09,Delivered
771,771,2025-04-18,2025-04-23,Delivered
772,772,2025-09-09,2025-09-14,Delivered
773,773,2025-09-25,2025-09-29,Delivered
774,774,2025-12-09,2025-12-13,Delivered
775,775,2024-03-31,2024-04-06,Delivered
776,776,2024-04-26,2024-04-29,Delivered
777,777,2024-01-30,2024-02-03,Delivered
778,778,2025-10-30,2025-11-04,Delivered
779,779,2025-07-07,2025-07-13,Delivered
780,780,2025-04-21,2025-04-24,Delivered
781,781,,,Cancelled
782,782,2025-12-21,2025-12-23,Returned
783,783,2024-01-22,2024-01-27,Delivered
784,784,,,Cancelled
785,785,2024-02-23,2024-02-28,Delivered
786,786,2026-01-01,2026-01-06,Returned
787,787,2025-05-25,2025-05-30,Delivered
788,788,2025-07-23,2025-07-28,Delivered
789,789,2025-05-15,2025-05-20,Delivered
790,790,2025-11-28,2025-12-02,Delivered
791,791,2025-06-27,2025-07-01,Delivered
792,792,2025-07-21,2025-07-28,Delivered
793,793,2025-03-05,2025-03-09,Delivered
794,794,2025-10-25,2025-10-31,Delivered
795,795,2024-01-23,2024-01-27,Delivered
796,796,2025-04-28,2025-05-02,Delivered
797,797,,,Cancelled
798,798,2025-09-09,2025-09-14,Delivered
799,799,2024-10-29,2024-10-31,Delivered
800,800,2025-03-05,2025-03-09,Delivered
801,801,2025-05-01,2025-05-07,Delivered
802,802,2025-12-09,2025-12-13,Delivered
803,803,2024-05-13,2024-05-18,Delivered
804,804,2025-05-20,2025-05-29,Delivered
805,805,2025-05-22,2025-05-26,Delivered
806,806,2024-02-21,2024-02-26,Delivered
807,807,2025-01-03,2025-01-08,Delivered
808,808,2025-06-02,2025-06-06,Delivered
809,809,2025-03-18,2025-03-27,Delivered
810,810,2025-07-30,2025-08-06,Delivered
811,811,2024-12-30,2025-01-03,Delivered
812,812,,,Cancelled
813,813,2025-06-12,2025-06-15,Delivered
814,814,2024-02-22,2024-02-25,Delivered
815,815,2024-04-25,2024-04-30,Delivered
816,816,2024-04-15,2024-04-18,Delivered
817,817,2024-06-21,2024-06-25,Delivered
818,818,2025-01-06,2025-01-09,Delivered
819,819,2025-03-31,2025-04-03,Delivered
820,820,2024-04-14,2024-04-16,Delivered
821,821,,,Cancelled
822,822,2025-03-04,2025-03-10,Delivered
823,823,2025-05-03,2025-05-06,Delivered
824,824,2024-03-31,2024-04-04,Delivered
825,825,2025-03-02,2025-03-06,Delivered
826,826,2024-06-07,2024-06-11,Delivered
827,827,2024-05-23,2024-05-28,Delivered
828,828,2025-04-15,2025-04-18,Delivered
829,829,2024-02-01,2024-02-04,Delivered
830,830,2025-06-16,2025-06-18,Delivered
831,831,2025-02-16,2025-02-25,Delivered
832,832,2024-02-10,2024-02-19,Returned
833,833,2025-08-14,2025-08-20,Returned
834,834,2025-11-10,2025-11-13,Returned
835,835,2025-02-17,2025-02-22,Delivered
836,836,2024-11-10,2024-11-19,Delivered
837,837,,,Cancelled
838,838,2025-06-27,2025-07-01,Returned
839,839,2025-02-19,2025-02-24,Delivered
840,840,2025-07-14,2025-07-16,Delivered
841,841,2025-03-30,2025-04-03,Delivered
842,842,2025-10-29,2025-11-04,Delivered
843,843,2024-11-06,2024-11-09,Delivered
844,844,2025-02-06,2025-02-15,Delivered
845,845,2024-05-11,2024-05-18,Returned
846,846,2024-08-09,2024-08-12,Delivered
847,847,2025-06-19,2025-06-23,Delivered
848,848,,,Cancelled
849,849,2025-08-31,2025-09-03,Delivered
850,850,2024-11-10,2024-11-13,Delivered
851,851,2024-04-24,2024-04-29,Delivered
852,852,2024-09-24,2024-10-01,Delivered
853,853,2024-02-20,2024-02-26,Returned
854,854,2024-11-04,2024-11-07,Delivered
855,855,2024-12-16,2024-12-20,Delivered
856,856,,,Cancelled
857,857,,,Cancelled
858,858,2024-12-27,2025-01-01,Delivered
859,859,2025-08-12,2025-08-14,Delivered
860,860,2025-06-18,2025-06-25,Delivered
861,861,2025-06-13,2025-06-18,Delivered
862,862,2025-01-06,2025-01-10,Delivered
863,863,2025-03-12,2025-03-18,Delivered
864,864,2025-03-12,2025-03-19,Delivered
865,865,2024-03-22,2024-03-25,Delivered
866,866,2025-08-28,2025-09-06,Delivered
867,867,2024-09-30,2024-10-07,Delivered
868,868,2025-03-29,2025-04-03,Returned
869,869,2025-03-04,2025-03-07,Delivered
870,870,2025-05-13,2025-05-16,Delivered
871,871,,,Cancelled
872,872,2025-12-14,2025-12-18,Delivered
873,873,2024-06-10,2024-06-12,Delivered
874,874,,,Cancelled
875,875,2024-05-06,2024-05-10,Delivered
876,876,2025-06-21,2025-06-27,Delivered
877,877,2025-01-21,2025-01-28,Delivered
878,878,2024-05-29,2024-06-05,Delivered
879,879,,,Cancelled
880,880,2024-07-08,2024-07-12,Delivered
881,881,2025-07-15,2025-07-20,Delivered
882,882,2025-03-04,2025-03-09,Delivered
883,883,2025-04-09,2025-04-14,Delivered
884,884,2025-09-13,2025-09-16,Delivered
885,885,2025-10-14,2025-10-23,Delivered
886,886,,,Cancelled
887,887,2024-04-02,2024-04-06,Delivered
888,888,,,Cancelled
889,889,2025-07-08,2025-07-17,Returned
890,890,2025-04-01,2025-04-06,Delivered
891,891,2024-06-20,2024-06-22,Delivered
892,892,2025-12-27,2025-12-31,Delivered
893,893,2025-10-22,2025-10-26,Delivered
894,894,2025-09-26,2025-10-01,Delivered
895,895,2025-08-09,2025-08-13,Delivered
896,896,2025-05-30,2025-06-03,Delivered
897,897,2025-06-29,2025-07-05,Returned
898,898,,,Cancelled
899,899,2025-08-18,2025-08-22,Delivered
900,900,2025-09-15,2025-09-17,Delivered
901,901,2025-05-19,2025-05-25,Delivered
902,902,,,Cancelled
903,903,2025-01-27,2025-01-30,Delivered
904,904,2025-07-11,2025-07-15,Delivered
905,905,2024-09-20,2024-09-23,Delivered
906,906,2025-02-23,2025-02-27,Delivered
907,907,2024-12-01,2024-12-04,Delivered
908,908,2024-11-03,2024-11-07,Delivered
909,909,2025-02-28,2025-03-07,Delivered
910,910,2024-05-05,2024-05-09,Delivered
911,911,2025-09-06,2025-09-09,Delivered
912,912,2025-06-01,2025-06-07,Returned
913,913,2024-03-04,2024-03-07,Delivered
914,914,2024-03-09,2024-03-13,Delivered
915,915,2024-08-30,2024-09-05,Delivered
916,916,2025-08-25,2025-08-28,Delivered
917,917,2025-07-25,2025-07-29,Delivered
918,918,2025-08-06,2025-08-09,Delivered
919,919,2025-10-16,2025-10-20,Delivered
920,920,2024-05-27,2024-05-31,Delivered
921,921,2024-09-09,2024-09-14,Returned
922,922,2025-07-25,2025-07-28,Delivered
923,923,2025-04-22,2025-04-27,Delivered
924,924,2024-06-23,2024-06-27,Delivered
925,925,2025-05-09,2025-05-12,Delivered
926,926,2025-11-28,2025-11-30,Returned
927,927,2025-10-10,2025-10-15,Delivered
928,928,2024-10-16,2024-10-19,Delivered
929,929,2025-08-01,2025-08-08,Delivered
930,930,,,Cancelled
931,931,,,Cancelled
932,932,2025-09-20,2025-09-25,Returned
933,933,2025-11-30,2025-12-05,Delivered
934,934,2025-12-26,2025-12-31,Delivered
935,935,2024-11-26,2024-11-30,Delivered
936,936,2025-09-06,2025-09-09,Delivered
937,937,2024-05-17,2024-05-24,Returned
938,938,,,Cancelled
939,939,2024-06-28,2024-07-02,Delivered
940,940,2025-12-24,2025-12-28,Delivered
941,941,2024-03-25,2024-03-29,Delivered
942,942,2024-02-04,2024-02-09,Delivered
943,943,,,Cancelled
944,944,,,Cancelled
945,945,2025-12-17,2025-12-26,Delivered
946,946,2024-07-19,2024-07-25,Delivered
947,947,2024-01-22,2024-01-28,Delivered
948,948,2025-01-03,2025-01-06,Delivered
949,949,2025-10-05,2025-10-11,Delivered
950,950,2024-08-29,2024-09-03,Returned
951,951,,,Cancelled
952,952,2025-09-14,2025-09-18,Delivered
953,953,2025-10-18,2025-10-27,Delivered
954,954,2025-08-06,2025-08-09,Delivered
955,955,2024-07-18,2024-07-22,Delivered
956,956,2025-12-02,2025-12-11,Delivered
957,957,2025-08-28,2025-09-03,Delivered
958,958,,,Cancelled
959,959,2025-06-20,2025-06-23,Delivered
960,960,2025-11-26,2025-11-29,Returned
961,961,2025-11-26,2025-11-30,Delivered
962,962,2025-07-29,2025-08-02,Delivered
963,963,2025-10-21,2025-10-27,Returned
964,964,,,Cancelled
965,965,2024-10-08,2024-10-13,Delivered
966,966,2025-05-24,2025-06-02,Delivered
967,967,2024-08-20,2024-08-23,Delivered
968,968,2025-07-02,2025-07-05,Delivered
969,969,2024-07-19,2024-07-25,Delivered
970,970,2024-01-29,2024-01-31,Delivered
971,971,,,Cancelled
972,972,2024-06-19,2024-06-24,Delivered
973,973,2025-10-04,2025-10-08,Delivered
974,974,2024-01-27,2024-01-30,Delivered
975,975,2024-12-09,2024-12-14,Delivered
976,976,,,Cancelled
977,977,2024-12-10,2024-12-16,Delivered
978,978,2024-03-17,2024-03-19,Delivered
979,979,2024-04-08,2024-04-12,Delivered
980,980,,,Cancelled
981,981,2024-11-17,2024-11-22,Delivered
982,982,2024-03-06,2024-03-10,Delivered
983,983,2025-10-04,2025-10-09,Delivered
984,984,2024-02-28,2024-03-02,Delivered
985,985,2025-01-27,2025-02-02,Delivered
986,986,,,Cancelled
987,987,2025-11-09,2025-11-18,Delivered
988,988,,,Cancelled
989,989,2024-04-16,2024-04-18,Delivered
990,990,2024-01-28,2024-02-01,Delivered
991,991,2024-07-18,2024-07-25,Delivered
992,992,2026-01-03,2026-01-08,Delivered
993,993,2024-07-20,2024-07-29,Delivered
994,994,2024-09-20,2024-09-24,Delivered
995,995,2025-09-30,2025-10-06,Delivered
996,996,2024-02-18,2024-02-23,Delivered
997,997,2025-03-23,2025-03-28,Returned
998,998,2025-01-04,2025-01-09,Delivered
999,999,2024-06-01,2024-06-07,Delivered
1000,1000,2024-12-20,2024-12-25,Delivered
1001,1001,2025-06-16,2025-06-19,Delivered
1002,1002,2024-03-02,2024-03-11,Delivered
1003,1003,2025-07-27,2025-07-31,Delivered
1004,1004,,,Cancelled
1005,1005,2024-03-12,2024-03-15,Delivered
1006,1006,2025-12-14,2025-12-20,Returned
1007,1007,,,Cancelled
1008,1008,2024-12-10,2024-12-12,Delivered
1009,1009,2024-06-16,2024-06-22,Delivered
1010,1010,2024-02-16,2024-02-20,Delivered
1011,1011,2025-10-19,2025-10-21,Delivered
1012,1012,2025-10-01,2025-10-03,Delivered
1013,1013,2024-12-06,2024-12-09,Delivered
1014,1014,2024-07-08,2024-07-12,Delivered
1015,1015,2025-01-02,2025-01-07,Delivered
1016,1016,2024-10-25,2024-10-29,Delivered
1017,1017,2025-01-04,2025-01-09,Returned
1018,1018,2024-07-23,2024-07-27,Delivered
1019,1019,2024-09-26,2024-09-30,Delivered
1020,1020,2025-07-24,2025-07-26,Delivered
1021,1021,,,Cancelled
1022,1022,2025-11-26,2025-11-30,Delivered
1023,1023,2024-04-25,2024-04-28,Returned
1024,1024,2025-04-13,2025-04-19,Delivered
1025,1025,2025-11-09,2025-11-13,Returned
1026,1026,,,Cancelled
1027,1027,,,Cancelled
1028,1028,2024-07-16,2024-07-19,Delivered
1029,1029,2025-01-20,2025-01-26,Delivered
1030,1030,2024-09-10,2024-09-15,Delivered
1031,1031,2024-07-13,2024-07-19,Delivered
1032,1032,2024-12-03,2024-12-06,Delivered
1033,1033,,,Cancelled
1034,1034,2025-08-22,2025-08-28,Delivered
1035,1035,2025-04-28,2025-05-02,Delivered
1036,1036,2025-06-07,2025-06-11,Delivered
1037,1037,2025-06-08,2025-06-13,Delivered
1038,1038,2024-07-05,2024-07-09,Delivered
1039,1039,2025-12-15,2025-12-19,Delivered
1040,1040,2025-05-01,2025-05-04,Delivered
1041,1041,2025-08-21,2025-08-24,Delivered
1042,1042,,,Cancelled
1043,1043,2024-08-12,2024-08-15,Delivered
1044,1044,2025-08-10,2025-08-12,Returned
1045,1045,2024-09-20,2024-09-24,Delivered
1046,1046,2024-03-29,2024-03-31,Delivered
1047,1047,2024-08-24,2024-08-27,Delivered
1048,1048,2025-09-30,2025-10-06,Delivered
1049,1049,2025-03-19,2025-03-26,Delivered
1050,1050,2024-11-23,2024-11-28,Delivered
1051,1051,2025-03-29,2025-04-04,Delivered
1052,1052,2025-01-04,2025-01-11,Delivered
1053,1053,2025-06-12,2025-06-21,Delivered
1054,1054,2024-10-12,2024-10-17,Delivered
1055,1055,2025-01-05,2025-01-11,Delivered
1056,1056,2024-07-23,2024-07-28,Delivered
1057,1057,2025-12-02,2025-12-09,Delivered
1058,1058,2024-05-23,2024-05-27,Delivered
1059,1059,2024-09-26,2024-09-30,Delivered
1060,1060,2024-12-23,2024-12-30,Returned
1061,1061,2025-08-19,2025-08-24,Delivered
1062,1062,,,Cancelled
1063,1063,2024-08-22,2024-08-27,Delivered
1064,1064,2024-08-28,2024-08-31,Delivered
1065,1065,2025-04-27,2025-05-01,Delivered
1066,1066,,,Cancelled
1067,1067,2025-12-16,2025-12-18,Delivered
1068,1068,2025-07-26,2025-08-01,Delivered
1069,1069,2024-05-12,2024-05-15,Returned
1070,1070,,,Cancelled
1071,1071,2024-08-20,2024-08-23,Delivered
1072,1072,2025-02-19,2025-02-23,Delivered
1073,1073,2025-08-26,2025-08-31,Delivered
1074,1074,2024-05-23,2024-05-29,Returned
1075,1075,2025-08-05,2025-08-09,Delivered
1076,1076,,,Cancelled
1077,1077,2024-07-29,2024-08-01,Delivered
1078,1078,2024-07-12,2024-07-15,Delivered
1079,1079,,,Cancelled
1080,1080,2024-06-27,2024-07-04,Delivered
1081,1081,2024-02-05,2024-02-09,Delivered
1082,1082,2024-07-11,2024-07-14,Delivered
1083,1083,2025-02-01,2025-02-07,Delivered
1084,1084,2025-11-07,2025-11-12,Delivered
1085,1085,2025-01-13,2025-01-20,Delivered
1086,1086,2025-02-25,2025-03-02,Delivered
1087,1087,2024-05-14,2024-05-18,Delivered
1088,1088,2024-03-12,2024-03-16,Returned
1089,1089,,,Cancelled
1090,1090,2025-03-19,2025-03-23,Delivered
1091,1091,2025-09-12,2025-09-16,Returned
1092,1092,2024-07-29,2024-08-07,Delivered
1093,1093,2024-10-11,2024-10-13,Delivered
1094,1094,,,Cancelled
1095,1095,2024-09-12,2024-09-17,Delivered
1096,1096,2025-05-18,2025-05-20,Delivered
1097,1097,2024-04-05,2024-04-10,Delivered
1098,1098,2025-04-13,2025-04-17,Delivered
1099,1099,2024-11-02,2024-11-05,Delivered
1100,1100,2024-07-01,2024-07-04,Delivered
1101,1101,2025-09-27,2025-10-03,Delivered
1102,1102,2025-11-08,2025-11-11,Delivered
1103,1103,2025-02-07,2025-02-16,Returned
1104,1104,,,Cancelled
1105,1105,,,Cancelled
1106,1106,2024-08-13,2024-08-18,Delivered
1107,1107,2025-07-21,2025-07-24,Returned
1108,1108,2024-04-18,2024-04-22,Delivered
1109,1109,2025-02-26,2025-03-03,Delivered
1110,1110,2025-06-04,2025-06-13,Delivered
1111,1111,2025-10-17,2025-10-19,Delivered
1112,1112,2025-01-27,2025-02-05,Delivered
1113,1113,2024-07-20,2024-07-25,Delivered
1114,1114,,,Cancelled
1115,1115,2025-11-20,2025-11-24,Delivered
1116,1116,2024-03-13,2024-03-15,Delivered
1117,1117,2026-01-02,2026-01-06,Delivered
1118,1118,2024-10-14,2024-10-18,Delivered
1119,1119,2025-09-14,2025-09-21,Delivered
1120,1120,2025-07-02,2025-07-05,Delivered
1121,1121,2025-11-19,2025-11-24,Delivered
1122,1122,2025-03-30,2025-04-02,Delivered
1123,1123,2024-02-06,2024-02-10,Delivered
1124,1124,,,Cancelled
1125,1125,2025-06-22,2025-06-27,Delivered
1126,1126,2024-04-17,2024-04-20,Delivered
1127,1127,2024-02-25,2024-02-29,Delivered
1128,1128,2025-01-24,2025-01-28,Returned
1129,1129,2024-09-02,2024-09-07,Delivered
1130,1130,2024-02-01,2024-02-05,Delivered
1131,1131,2025-11-28,2025-12-02,Delivered
1132,1132,2024-04-11,2024-04-20,Delivered
1133,1133,2024-02-18,2024-02-21,Delivered
1134,1134,2024-12-01,2024-12-05,Delivered
1135,1135,2025-10-03,2025-10-06,Returned
1136,1136,2025-03-15,2025-03-18,Delivered
1137,1137,2025-01-02,2025-01-07,Delivered
1138,1138,2025-11-02,2025-11-06,Delivered
1139,1139,2025-04-15,2025-04-19,Delivered
1140,1140,2024-10-14,2024-10-17,Delivered
1141,1141,2024-03-11,2024-03-16,Delivered
1142,1142,2025-09-06,2025-09-08,Returned
1143,1143,2026-01-01,2026-01-04,Delivered
1144,1144,2025-08-06,2025-08-10,Delivered
1145,1145,2025-09-09,2025-09-15,Returned
1146,1146,2025-02-03,2025-02-05,Returned
1147,1147,2025-12-13,2025-12-18,Delivered
1148,1148,2025-12-06,2025-12-11,Returned
1149,1149,2025-05-11,2025-05-14,Delivered
1150,1150,2025-08-24,2025-08-27,Delivered
1151,1151,2024-08-29,2024-09-02,Delivered
1152,1152,2024-08-28,2024-09-01,Delivered
1153,1153,2024-05-10,2024-05-15,Delivered
1154,1154,2024-09-09,2024-09-14,Delivered
1155,1155,2025-01-19,2025-01-23,Delivered
1156,1156,2025-01-20,2025-01-24,Delivered
1157,1157,2025-09-07,2025-09-11,Delivered
1158,1158,2024-05-19,2024-05-21,Delivered
1159,1159,2024-02-12,2024-02-16,Delivered
1160,1160,2025-10-26,2025-10-28,Delivered
1161,1161,2024-12-08,2024-12-14,Delivered
1162,1162,2024-02-26,2024-03-02,Returned
1163,1163,2025-12-05,2025-12-11,Delivered
1164,1164,2025-01-28,2025-01-30,Delivered
1165,1165,2025-10-08,2025-10-12,Delivered
1166,1166,2024-03-14,2024-03-18,Delivered
1167,1167,2024-07-30,2024-08-04,Delivered
1168,1168,2025-07-17,2025-07-19,Delivered
1169,1169,2025-03-14,2025-03-18,Delivered
1170,1170,2024-07-22,2024-07-27,Delivered
1171,1171,2024-09-12,2024-09-15,Delivered
1172,1172,2025-10-14,2025-10-19,Delivered
1173,1173,2025-05-08,2025-05-12,Returned
1174,1174,2025-02-14,2025-02-18,Delivered
1175,1175,2025-03-11,2025-03-13,Delivered
1176,1176,2024-06-11,2024-06-15,Delivered
1177,1177,2025-03-16,2025-03-20,Delivered
1178,1178,2024-11-06,2024-11-10,Delivered
1179,1179,2024-06-30,2024-07-03,Delivered
1180,1180,2025-04-11,2025-04-16,Delivered
1181,1181,2025-05-10,2025-05-19,Delivered
