Payment_ID,Order_ID,Payment_Method,Amount,Payment_Status
775,775,UPI,95503.54,Successful
776,776,Wallet,30681.46,Successful
777,777,Wallet,149792.64,Successful
778,778,Debit Card,23095.1,Successful
779,779,Net Banking,148750.12,Successful
780,780,Wallet,46148.78,Successful
781,781,Debit Card,91771.25,Failed
782,782,UPI,34633.51,Successful
783,783,Net Banking,83739.27,Successful
784,784,Debit Card,75504.91,Failed
785,785,Wallet,44723.51,Successful
786,786,UPI,46764.19,Successful
787,787,Net Banking,24621.69,Successful
788,788,Net Banking,9250.53,Successful
789,789,UPI,118690.89,Successful
790,790,Wallet,25556.9,Successful
791,791,Credit Card,48741.44,Successful
792,792,UPI,20600.18,Successful
793,793,Credit Card,49941.84,Successful
794,794,COD,8391.97,Successful
795,795,Credit Card,65031.35,Successful
796,796,Credit Card,65447.94,Successful
797,797,Debit Card,87299.75,Failed
798,798,Debit Card,54996.75,Successful
799,799,COD,52030.52,Successful
800,800,Net Banking,78855.54,Successful
801,801,Wallet,92074.66,Successful
802,802,Debit Card,204607.83,Successful
803,803,Debit Card,25656.64,Successful
804,804,Net Banking,6670.48,Successful
805,805,Debit Card,156253.9,Successful
806,806,UPI,13252.54,Successful
807,807,UPI,104919.74,Successful
808,808,COD,30571.4,Successful
809,809,UPI,21409.83,Successful
810,810,Debit Card,15835.1,Successful
811,811,Net Banking,70972.45,Successful
812,812,Credit Card,87714.76,Failed
813,813,Wallet,23617.13,Successful
814,814,UPI,86088.19,Successful
815,815,COD,206048.45,Successful
816,816,Wallet,67232.99,Successful
817,817,Debit Card,62397.48,Successful
818,818,Debit Card,150437.89,Successful
819,819,Wallet,58976.25,Successful
820,820,UPI,18431.74,Successful
821,821,Credit Card,152527.21,Failed
822,822,UPI,34243.47,Successful
823,823,Net Banking,136077.08,Successful
824,824,Wallet,11869.9,Failed
825,825,Debit Card,82248.01,Successful
826,826,COD,109566.47,Successful
827,827,Credit Card,2812.25,Failed
828,828,COD,50585.92,Successful
829,829,COD,88054.54,Successful
830,830,Net Banking,130418.34,Successful
831,831,Net Banking,72970.89,Successful
832,832,Debit Card,55377.1,Successful
833,833,COD,15970.53,Successful
834,834,Credit Card,192317.05,Successful
835,835,COD,73681.03,Successful
836,836,Credit Card,2722.28,Successful
837,837,Credit Card,9250.53,Failed
838,838,UPI,91993.67,Successful
839,839,Debit Card,81599.87,Successful
840,840,COD,184879.44,Successful
841,841,Net Banking,186593.48,Successful
842,842,Wallet,96789.71,Successful
843,843,Credit Card,34872.24,Successful
844,844,Credit Card,15725.9,Successful
845,845,Debit Card,110779.41,Successful
846,846,Net Banking,33405.97,Successful
847,847,COD,20181.58,Successful
848,848,Net Banking,44872.49,Failed
849,849,COD,258850.66,Failed
850,850,Credit Card,87285.97,Successful
851,851,Net Banking,68864.67,Successful
852,852,Credit Card,102548.78,Successful
853,853,UPI,102308.39,Failed
854,854,COD,60544.73,Failed
855,855,COD,64821.13,Successful
856,856,COD,63852.05,Failed
857,857,UPI,87807.27,Failed
858,858,UPI,26950.09,Successful
859,859,COD,60468.48,Successful
860,860,UPI,33352.07,Successful
861,861,UPI,88172.03,Successful
862,862,Credit Card,18595.77,Successful
863,863,Credit Card,103995.95,Successful
864,864,Net Banking,23343.23,Successful
865,865,Wallet,59481.7,Successful
866,866,Credit Card,78238.36,Successful
867,867,Wallet,41200.36,Successful
868,868,Credit Card,10593.85,Successful
869,869,Credit Card,14287.85,Successful
870,870,UPI,7790.06,Successful
871,871,UPI,109603.97,Failed
872,872,COD,66173.73,Failed
873,873,Net Banking,199414.71,Successful
874,874,COD,120717.95,Failed
875,875,Credit Card,157819.69,Successful
876,876,Wallet,119058.0,Successful
877,877,Net Banking,6922.42,Successful
878,878,Net Banking,94831.54,Successful
879,879,Credit Card,19682.6,Failed
880,880,Debit Card,187199.45,Successful
881,881,Wallet,4200.22,Successful
882,882,COD,43144.04,Successful
883,883,UPI,10648.71,Failed
884,884,Wallet,4941.44,Successful
885,885,Net Banking,104730.97,Successful
886,886,Wallet,55837.4,Failed
887,887,Wallet,98112.35,Successful
888,888,Credit Card,37510.27,Failed
889,889,Wallet,54164.02,Successful
890,890,Credit Card,25661.22,Successful
891,891,Net Banking,5620.07,Successful
892,892,COD,18266.89,Successful
893,893,Credit Card,51293.56,Successful
894,894,Credit Card,54164.02,Successful
895,895,Net Banking,97240.63,Successful
896,896,COD,56526.25,Successful
897,897,Wallet,3616.42,Successful
898,898,COD,118646.46,Failed
899,899,Wallet,150087.61,Successful
900,900,Debit Card,47154.81,Successful
901,901,UPI,59121.95,Successful
902,902,UPI,109595.17,Failed
903,903,Wallet,12070.49,Successful
904,904,Credit Card,79208.87,Successful
905,905,COD,74671.77,Successful
906,906,Net Banking,101002.67,Successful
907,907,Credit Card,215382.87,Successful
908,908,Wallet,88090.56,Successful
909,909,Net Banking,144108.26,Successful
910,910,Wallet,97906.97,Successful
911,911,COD,27154.21,Successful
912,912,Net Banking,26646.25,Successful
913,913,COD,122414.85,Successful
914,914,Debit Card,60887.55,Successful
915,915,COD,225814.89,Failed
916,916,Credit Card,61552.27,Successful
917,917,Wallet,182038.35,Successful
918,918,Net Banking,95267.27,Successful
919,919,Wallet,90046.39,Successful
920,920,Wallet,17727.26,Successful
921,921,Wallet,83497.0,Successful
922,922,COD,79482.05,Successful
923,923,Net Banking,28696.06,Successful
924,924,Debit Card,108615.62,Successful
925,925,Credit Card,167295.27,Successful
926,926,Credit Card,14082.13,Successful
927,927,COD,63069.38,Successful
928,928,Wallet,33789.7,Successful
929,929,Debit Card,36278.92,Successful
930,930,Debit Card,26798.76,Failed
931,931,Debit Card,43943.09,Failed
932,932,UPI,99289.46,Successful
933,933,COD,121902.29,Successful
934,934,UPI,139746.53,Successful
935,935,Credit Card,6626.27,Successful
936,936,Debit Card,64815.85,Successful
937,937,Debit Card,42235.05,Successful
938,938,COD,80964.04,Failed
939,939,Debit Card,100887.26,Successful
940,940,UPI,11186.4,Successful
941,941,COD,5994.46,Successful
942,942,Net Banking,20099.08,Successful
943,943,Credit Card,63074.71,Failed
944,944,COD,313340.41,Failed
945,945,COD,57688.75,Successful
946,946,Debit Card,70237.23,Failed
947,947,UPI,27672.7,Successful
948,948,Net Banking,41711.2,Failed
949,949,UPI,94551.32,Successful
950,950,COD,2610.21,Successful
951,951,Wallet,40691.94,Failed
952,952,Debit Card,15835.1,Successful
953,953,UPI,2048.51,Successful
954,954,Net Banking,63472.95,Successful
955,955,Credit Card,45601.65,Successful
956,956,Wallet,171479.64,Failed
957,957,Debit Card,38568.14,Successful
958,958,Net Banking,8855.69,Failed
959,959,Credit Card,43641.74,Successful
960,960,COD,83456.55,Successful
961,961,Debit Card,20267.4,Successful
962,962,Wallet,95048.96,Failed
963,963,Wallet,85845.46,Successful
964,964,Net Banking,68482.82,Failed
965,965,Wallet,88201.97,Successful
966,966,Debit Card,108188.64,Successful
967,967,COD,32187.96,Successful
968,968,UPI,1910.97,Successful
969,969,Wallet,177877.1,Successful
970,970,UPI,83273.58,Successful
971,971,Credit Card,32083.72,Failed
972,972,Net Banking,4958.87,Successful
973,973,Debit Card,24364.44,Successful
974,974,Debit Card,96849.22,Successful
975,975,Wallet,39193.94,Successful
976,976,Debit Card,31781.54,Failed
977,977,Wallet,25369.44,Successful
978,978,Credit Card,25531.48,Successful
979,979,Debit Card,119949.7,Failed
980,980,UPI,38829.64,Failed
981,981,UPI,210324.0,Successful
982,982,Wallet,115004.77,Successful
983,983,Credit Card,16860.2,Successful
984,984,Debit Card,104181.59,Successful
985,985,UPI,133632.49,Successful
986,986,COD,50744.93,Failed
987,987,Net Banking,37573.65,Successful
988,988,Wallet,56578.64,Failed
989,989,Credit Card,357289.38,Successful
990,990,COD,223216.67,Successful
991,991,Debit Card,132988.42,Successful
992,992,Credit Card,102816.46,Successful
993,993,UPI,198541.79,Successful
994,994,COD,168623.18,Successful
995,995,Net Banking,79367.7,Successful
996,996,COD,36110.41,Successful
997,997,COD,41542.92,Successful
998,998,Wallet,13983.0,Successful
999,999,Wallet,78120.37,Successful
1000,1000,Net Banking,79127.26,Successful
1001,1001,Wallet,71057.95,Successful
1002,1002,Wallet,50326.68,Successful
1003,1003,UPI,42371.45,Successful
1004,1004,COD,180904.24,Failed
1005,1005,Debit Card,6982.83,Successful
1006,1006,Credit Card,46535.24,Successful
1007,1007,UPI,48347.79,Failed
1008,1008,Credit Card,152533.04,Successful
1009,1009,Debit Card,114666.94,Successful
1010,1010,COD,61736.9,Successful
1011,1011,Debit Card,158907.81,Successful
1012,1012,Credit Card,23370.17,Successful
1013,1013,Net Banking,94950.71,Failed
1014,1014,Wallet,178780.54,Failed
1015,1015,COD,176271.16,Successful
1016,1016,Net Banking,18029.33,Successful
1017,1017,Net Banking,58690.3,Successful
1018,1018,Debit Card,252066.34,Successful
1019,1019,Debit Card,45111.76,Successful
1020,1020,COD,49804.11,Successful
1021,1021,Debit Card,30376.39,Failed
1022,1022,COD,107610.24,Successful
1023,1023,Wallet,20106.38,Successful
1024,1024,Net Banking,49243.38,Successful
1025,1025,COD,80114.01,Successful
1026,1026,Net Banking,84044.44,Failed
1027,1027,COD,26904.46,Failed
1028,1028,Net Banking,31696.84,Successful
1029,1029,COD,49859.1,Successful
1030,1030,Credit Card,36910.22,Successful
1031,1031,UPI,172924.91,Successful
1032,1032,Debit Card,35724.67,Successful
1033,1033,Debit Card,256003.21,Failed
1034,1034,Debit Card,20771.46,Successful
1035,1035,Credit Card,72102.61,Successful
1036,1036,Net Banking,133530.51,Successful
1037,1037,Debit Card,66939.91,Successful
1038,1038,Debit Card,31781.54,Successful
1039,1039,COD,8359.61,Successful
1040,1040,Net Banking,124101.35,Successful
1041,1041,UPI,5915.86,Successful
1042,1042,Wallet,18899.71,Failed
1043,1043,Debit Card,18770.04,Successful
1044,1044,Wallet,15333.37,Successful
1045,1045,Credit Card,3806.76,Successful
1046,1046,Net Banking,49989.27,Successful
1047,1047,COD,14126.75,Successful
1048,1048,Wallet,15281.59,Successful
1049,1049,UPI,78387.63,Successful
1050,1050,COD,32666.92,Successful
1051,1051,UPI,65371.43,Successful
1052,1052,Wallet,107044.84,Successful
1053,1053,Debit Card,125192.99,Successful
1054,1054,Debit Card,7390.38,Successful
1055,1055,Debit Card,36669.23,Successful
1056,1056,COD,36885.18,Successful
1057,1057,UPI,80401.22,Successful
1058,1058,Credit Card,33171.96,Successful
1059,1059,Wallet,484.33,Successful
1060,1060,UPI,34062.16,Successful
1061,1061,COD,84054.85,Successful
1062,1062,Net Banking,17495.64,Failed
1063,1063,Net Banking,45872.66,Successful
1064,1064,UPI,45550.85,Successful
1065,1065,UPI,18848.96,Successful
1066,1066,Wallet,29444.36,Failed
1067,1067,Net Banking,200063.08,Successful
1068,1068,Net Banking,234322.98,Successful
1069,1069,Credit Card,93030.53,Successful
1070,1070,Net Banking,67544.68,Failed
1071,1071,Debit Card,61239.16,Successful
1072,1072,UPI,136354.32,Successful
1073,1073,COD,131348.76,Successful
1074,1074,Credit Card,89253.22,Successful
1075,1075,Debit Card,86805.13,Successful
1076,1076,Credit Card,266468.43,Failed
1077,1077,COD,142979.68,Successful
1078,1078,Net Banking,141241.23,Successful
1079,1079,Debit Card,82486.64,Failed
1080,1080,Credit Card,137410.92,Failed
1081,1081,Debit Card,88841.56,Failed
1082,1082,Net Banking,132539.09,Successful
1083,1083,COD,92202.6,Successful
1084,1084,Credit Card,13535.86,Successful
1085,1085,Net Banking,18723.1,Successful
1086,1086,Wallet,70244.95,Successful
1087,1087,Wallet,39773.19,Successful
1088,1088,Wallet,87854.94,Successful
1089,1089,Net Banking,57791.77,Failed
1090,1090,Net Banking,52730.5,Successful
1091,1091,Wallet,26500.95,Successful
1092,1092,Wallet,57740.23,Successful
1093,1093,Debit Card,17966.84,Successful
1094,1094,Credit Card,28902.82,Failed
1095,1095,COD,71463.36,Successful
1096,1096,Debit Card,77951.78,Successful
1097,1097,UPI,29363.52,Successful
1098,1098,Net Banking,150043.29,Successful
1099,1099,Wallet,67069.67,Successful
1100,1100,UPI,161792.58,Successful
1101,1101,Credit Card,23741.03,Successful
1102,1102,Credit Card,103660.71,Successful
1103,1103,UPI,40562.19,Failed
1104,1104,Debit Card,151462.08,Failed
1105,1105,Debit Card,71164.76,Failed
1106,1106,Net Banking,372213.81,Successful
1107,1107,Credit Card,80929.28,Successful
1108,1108,COD,101103.1,Successful
1109,1109,Debit Card,24976.43,Successful
1110,1110,COD,62888.07,Successful
1111,1111,Net Banking,206878.36,Successful
1112,1112,Debit Card,100196.4,Successful
1113,1113,UPI,62406.51,Successful
1114,1114,Wallet,857.01,Failed
1115,1115,COD,179529.74,Successful
1116,1116,UPI,54317.08,Successful
1117,1117,Credit Card,39658.09,Successful
1118,1118,Credit Card,22682.69,Successful
1119,1119,COD,12475.55,Successful
1120,1120,Credit Card,76002.75,Successful
1121,1121,Debit Card,36211.46,Successful
1122,1122,Wallet,23626.45,Successful
1123,1123,Wallet,54800.68,Successful
1124,1124,Debit Card,72385.89,Failed
1125,1125,Wallet,27795.82,Successful
1126,1126,Credit Card,42409.08,Successful
1127,1127,Wallet,155577.97,Successful
1128,1128,Wallet,221519.7,Successful
1129,1129,Debit Card,15788.72,Successful
1130,1130,Net Banking,50901.43,Successful
1131,1131,UPI,23541.88,Successful
1132,1132,Credit Card,55278.2,Successful
1133,1133,Net Banking,92460.39,Successful
1134,1134,Credit Card,99101.88,Successful
1135,1135,Debit Card,41862.82,Successful
1136,1136,COD,29225.56,Successful
1137,1137,Credit Card,127739.19,Successful
1138,1138,Wallet,55611.27,Successful
1139,1139,Credit Card,172712.4,Successful
1140,1140,Debit Card,66996.15,Successful
1141,1141,UPI,151736.89,Successful
1142,1142,Wallet,154731.77,Successful
1143,1143,Net Banking,106964.03,Successful
1144,1144,Wallet,7719.63,Successful
1145,1145,Net Banking,67659.91,Successful
1146,1146,Debit Card,196394.58,Successful
1147,1147,Credit Card,35014.84,Successful
1148,1148,Net Banking,57563.35,Successful
1149,1149,Wallet,207461.77,Successful
1150,1150,Wallet,18102.81,Failed
1151,1151,Credit Card,22805.9,Successful
1152,1152,Debit Card,191858.87,Successful
1153,1153,UPI,39459.18,Successful
1154,1154,Wallet,131070.91,Successful
1155,1155,COD,47486.06,Successful
1156,1156,Net Banking,32541.42,Successful
1157,1157,Credit Card,46430.32,Successful
1158,1158,UPI,130659.42,Successful
1159,1159,Wallet,91011.79,Successful
1160,1160,Debit Card,37215.48,Successful
1161,1161,Wallet,18523.24,Successful
1162,1162,Debit Card,538.14,Successful
1163,1163,UPI,11486.79,Successful
1164,1164,Wallet,110250.67,Successful
1165,1165,Net Banking,96191.89,Successful
1166,1166,Debit Card,34523.1,Successful
1167,1167,Wallet,12954.84,Successful
1168,1168,Wallet,125722.26,Successful
1169,1169,Debit Card,37316.08,Successful
1170,1170,UPI,28416.58,Successful
1171,1171,Credit Card,34031.89,Successful
1172,1172,Credit Card,144016.46,Successful
1173,1173,Wallet,125994.25,Successful
1174,1174,Credit Card,28688.81,Successful
1175,1175,Debit Card,19516.06,Successful
1176,1176,Debit Card,81107.42,Successful
1177,1177,Credit Card,35607.27,Successful
1178,1178,Net Banking,107011.81,Successful
1179,1179,UPI,69615.59,Successful
1180,1180,COD,180448.71,Failed
1181,1181,Debit Card,28634.37,Successful
1182,1182,COD,22799.81,Successful
1183,1183,COD,101565.59,Failed
1184,1184,Debit Card,30852.09,Successful
1185,1185,Credit Card,511.23,Successful
1186,1186,UPI,222328.96,Successful
1187,1187,UPI,79930.61,Successful
1188,1188,Net Banking,99679.14,Successful
1189,1189,Wallet,59438.46,Successful
1190,1190,Debit Card,64170.41,Successful
1191,1191,Debit Card,45648.16,Successful
1192,1192,COD,43434.14,Successful
1193,1193,COD,40694.72,Successful
1194,1194,Credit Card,105414.63,Successful
1195,1195,Credit Card,26798.76,Successful
1196,1196,Net Banking,32949.93,Successful
1197,1197,Net Banking,206180.91,Successful
1198,1198,UPI,33033.96,Successful
1199,1199,UPI,108846.94,Failed
1200,1200,Wallet,42968.88,Successful
1201,1201,Debit Card,27127.2,Failed
1202,1202,Credit Card,106173.48,Successful
1203,1203,Credit Card,190589.31,Failed
1204,1204,UPI,38837.67,Successful
1205,1205,Wallet,132863.7,Successful
1206,1206,Net Banking,49370.62,Failed
1207,1207,UPI,58801.31,Successful
1208,1208,Debit Card,62471.29,Successful
1209,1209,Debit Card,103156.68,Successful
1210,1210,Debit Card,43489.82,Successful
1211,1211,Net Banking,23359.03,Successful
1212,1212,UPI,37847.31,Successful
1213,1213,Wallet,97117.61,Successful
1214,1214,Debit Card,77851.21,Successful
1215,1215,COD,181746.83,Successful
1216,1216,COD,957.84,Successful
1217,1217,Wallet,64340.23,Successful
1218,1218,Net Banking,86066.43,Successful
1219,1219,Net Banking,125899.48,Successful
1220,1220,Net Banking,87270.89,Successful
1221,1221,Wallet,22124.97,Successful
1222,1222,Credit Card,84222.67,Successful
1223,1223,Credit Card,39926.32,Successful
1224,1224,UPI,18306.63,Successful
1225,1225,UPI,50263.9,Successful
1226,1226,Credit Card,20943.29,Successful
1227,1227,COD,138317.13,Successful
1228,1228,UPI,21872.29,Successful
1229,1229,Net Banking,18687.22,Failed
1230,1230,Net Banking,27588.05,Successful
1231,1231,UPI,129731.21,Failed
1232,1232,Credit Card,39276.25,Successful
1233,1233,Credit Card,34484.52,Successful
1234,1234,UPI,66918.82,Successful
1235,1235,UPI,5831.88,Successful
1236,1236,Wallet,94327.9,Successful
1237,1237,UPI,13793.81,Successful
1238,1238,Credit Card,82399.36,Failed
1239,1239,UPI,116257.75,Successful
1240,1240,Credit Card,97613.62,Successful
1241,1241,Credit Card,94956.93,Failed
1242,1242,Net Banking,109706.53,Successful
1243,1243,UPI,39624.94,Successful
